Campaign	Weekday (group)	Attribution Created On	Created On	Date	Device Created On	Device Id	Device Type	Item Id	Name	Operating System	Sale Id	User Created On	Amount	Max Of Weekday	Min of Weekday	Number of Records	Weekday
XUL7TT	Friday	13-12-15 9:46	13-08-16 12:52	13-Aug-16	13-12-15 9:46	3252	Android	80	xgcsofp	Marshmallow	7252	13-12-15 18:00	291.0411847	5	5	1	5
XUL7TT	Friday	13-11-13 21:54	23-07-16 3:31	23-Jul-16	15-07-16 15:06	788	Android	87	ciktsjd	Marshmallow	6714	25-12-15 12:41	687.0891175	5	5	1	5
XUL7TT	Friday	13-11-13 21:54	23-07-16 3:31	23-Jul-16	15-07-16 15:06	788	Android	87	hahntiq	Marshmallow	6714	16-07-16 6:49	687.0891175	5	5	1	5
XUL7TT	Friday	21-05-15 9:49	07-01-17 6:58	07-Jan-17	05-07-16 16:13	2561	Android	90	amqjbhi	Marshmallow	11976	06-07-16 6:11	670.3665629	5	5	1	5
XUL7TT	Friday	21-05-15 9:49	07-01-17 6:58	07-Jan-17	05-07-16 16:13	2561	Android	90	keinwvg	Marshmallow	11976	30-01-17 19:33	670.3665629	5	5	1	5
XUL7TT	Friday	13-12-15 9:46	13-08-16 12:52	13-Aug-16	13-12-15 9:46	3252	Android	102	xgcsofp	Marshmallow	7252	13-12-15 18:00	291.0411847	5	5	1	5
XUL7TT	Friday	21-05-15 9:49	07-01-17 6:58	07-Jan-17	05-07-16 16:13	2561	Android	102	amqjbhi	Marshmallow	11976	06-07-16 6:11	670.3665629	5	5	1	5
XUL7TT	Friday	21-05-15 9:49	07-01-17 6:58	07-Jan-17	05-07-16 16:13	2561	Android	102	keinwvg	Marshmallow	11976	30-01-17 19:33	670.3665629	5	5	1	5
XUL7TT	Friday	21-05-15 9:49	27-08-16 23:23	27-Aug-16	05-07-16 16:13	2561	Android	112	amqjbhi	Marshmallow	7613	06-07-16 6:11	732.9652006	5	5	1	5
XUL7TT	Friday	21-05-15 9:49	27-08-16 23:23	27-Aug-16	05-07-16 16:13	2561	Android	112	keinwvg	Marshmallow	7613	30-01-17 19:33	732.9652006	5	5	1	5
XUL7TT	Friday	13-12-15 9:46	13-08-16 12:52	13-Aug-16	13-12-15 9:46	3252	Android	120	xgcsofp	Marshmallow	7252	13-12-15 18:00	291.0411847	5	5	1	5
XUL7TT	Friday	23-07-14 5:33	01-10-16 22:02	01-Oct-16	23-07-14 5:33	2479	Android	121	sswpnux	Marshmallow	8607	23-07-14 17:13	474.6792641	5	5	1	5
XUL7TT	Friday	13-12-15 9:46	12-03-16 10:51	12-Mar-16	13-12-15 9:46	3252	Android	140	xgcsofp	Marshmallow	3986	13-12-15 18:00	316.4964245	5	5	1	5
XUL7TT	Friday	23-07-14 5:33	06-06-15 8:29	06-Jun-15	23-07-14 5:33	2479	Android	149	sswpnux	Marshmallow	1154	23-07-14 17:13	472.5362503	5	5	1	5
XUL7TT	Friday	13-12-15 9:46	12-03-16 10:51	12-Mar-16	13-12-15 9:46	3252	Android	174	xgcsofp	Marshmallow	3986	13-12-15 18:00	316.4964245	5	5	1	5
XUL7TT	Friday	23-07-14 5:33	06-06-15 8:29	06-Jun-15	23-07-14 5:33	2479	Android	176	sswpnux	Marshmallow	1154	23-07-14 17:13	472.5362503	5	5	1	5
83RCJF	Saturday	07-11-15 15:12	19-06-16 23:09	19-Jun-16	07-11-15 15:13	3394	Android	58	kpplnek	Jawbreaker	5925	08-11-15 6:00	115.2399662	6	6	1	6
83RCJF	Saturday	17-02-15 13:25	26-07-15 1:31	26-Jul-15	22-08-16 3:14	4363	Android	79	odlxtfn	Jawbreaker	1513	02-12-14 9:40	1225.389853	6	6	1	6
83RCJF	Saturday	17-02-15 13:25	26-07-15 1:31	26-Jul-15	22-08-16 3:14	4363	Android	79	bpaeobq	Jawbreaker	1513	29-06-16 17:18	1225.389853	6	6	1	6
83RCJF	Saturday	17-02-15 13:25	26-07-15 1:31	26-Jul-15	22-08-16 3:14	4363	Android	79	oyxbnxd	Jawbreaker	1513	22-08-16 14:55	1225.389853	6	6	1	6
83RCJF	Saturday	07-11-15 15:12	19-06-16 23:09	19-Jun-16	07-11-15 15:13	3394	Android	88	kpplnek	Jawbreaker	5925	08-11-15 6:00	115.2399662	6	6	1	6
83RCJF	Saturday	07-11-15 15:12	19-06-16 23:09	19-Jun-16	07-11-15 15:13	3394	Android	98	kpplnek	Jawbreaker	5925	08-11-15 6:00	115.2399662	6	6	1	6
83RCJF	Saturday	07-11-15 15:12	19-06-16 23:09	19-Jun-16	07-11-15 15:13	3394	Android	101	kpplnek	Jawbreaker	5925	08-11-15 6:00	115.2399662	6	6	1	6
83RCJF	Saturday	17-02-15 13:25	04-09-16 20:01	04-Sep-16	22-08-16 3:14	4363	Android	113	odlxtfn	Jawbreaker	7832	02-12-14 9:40	530.7494744	6	6	1	6
83RCJF	Saturday	17-02-15 13:25	04-09-16 20:01	04-Sep-16	22-08-16 3:14	4363	Android	113	bpaeobq	Jawbreaker	7832	29-06-16 17:18	530.7494744	6	6	1	6
83RCJF	Saturday	17-02-15 13:25	04-09-16 20:01	04-Sep-16	22-08-16 3:14	4363	Android	113	oyxbnxd	Jawbreaker	7832	22-08-16 14:55	530.7494744	6	6	1	6
83RCJF	Saturday	17-02-15 13:25	04-09-16 20:01	04-Sep-16	22-08-16 3:14	4363	Android	114	odlxtfn	Jawbreaker	7832	02-12-14 9:40	530.7494744	6	6	1	6
83RCJF	Saturday	17-02-15 13:25	04-09-16 20:01	04-Sep-16	22-08-16 3:14	4363	Android	114	bpaeobq	Jawbreaker	7832	29-06-16 17:18	530.7494744	6	6	1	6
83RCJF	Saturday	17-02-15 13:25	04-09-16 20:01	04-Sep-16	22-08-16 3:14	4363	Android	114	oyxbnxd	Jawbreaker	7832	22-08-16 14:55	530.7494744	6	6	1	6
83RCJF	Saturday	02-09-14 4:12	21-12-14 21:57	21-Dec-14	02-09-14 4:12	1748	Android	119	gvtygde	Jawbreaker	462	02-09-14 18:34	524.1007239	6	6	1	6
83RCJF	Saturday	02-09-14 4:12	14-09-14 7:18	14-Sep-14	02-09-14 4:12	1748	Android	144	gvtygde	Jawbreaker	233	02-09-14 18:34	492.0668893	6	6	1	6
83RCJF	Saturday	02-09-14 4:12	14-09-14 7:18	14-Sep-14	02-09-14 4:12	1748	Android	150	gvtygde	Jawbreaker	233	02-09-14 18:34	492.0668893	6	6	1	6
D8IC8B	Saturday	11-07-14 18:30	05-02-17 7:40	05-Feb-17	17-09-16 16:18	3468	Android	110	pccrmnq	Jawbreaker	13157	17-02-16 19:44	233.5412959	6	6	1	6
D8IC8B	Saturday	11-07-14 18:30	05-02-17 7:40	05-Feb-17	17-09-16 16:18	3468	Android	110	jqscwlx	Jawbreaker	13157	17-09-16 22:54	233.5412959	6	6	1	6
D8IC8B	Saturday	11-07-14 18:30	05-02-17 7:40	05-Feb-17	17-09-16 16:18	3468	Android	120	pccrmnq	Jawbreaker	13157	17-02-16 19:44	233.5412959	6	6	1	6
D8IC8B	Saturday	11-07-14 18:30	05-02-17 7:40	05-Feb-17	17-09-16 16:18	3468	Android	120	jqscwlx	Jawbreaker	13157	17-09-16 22:54	233.5412959	6	6	1	6
D8IC8B	Saturday	11-07-14 18:30	14-08-16 6:46	14-Aug-16	17-09-16 16:18	3468	Android	168	pccrmnq	Jawbreaker	7283	17-02-16 19:44	1041.145347	6	6	1	6
D8IC8B	Saturday	11-07-14 18:30	14-08-16 6:46	14-Aug-16	17-09-16 16:18	3468	Android	168	jqscwlx	Jawbreaker	7283	17-09-16 22:54	1041.145347	6	6	1	6
D8IC8B	Saturday	03-01-16 1:55	19-06-16 16:45	19-Jun-16	03-01-16 1:55	1934	Android	183	olgcnbm	Jawbreaker	5921	03-01-16 10:48	547.2910854	6	6	1	6
DMWLE1	Saturday	10-12-15 18:05	26-02-17 8:18	26-Feb-17	10-12-15 18:05	4509	Android	52	pdtjrfq	Jawbreaker	14039	10-12-15 18:21	250.5149176	6	6	1	6
DMWLE1	Saturday	10-12-15 18:05	26-02-17 8:18	26-Feb-17	10-12-15 18:05	4509	Android	62	pdtjrfq	Jawbreaker	14039	10-12-15 18:21	250.5149176	6	6	1	6
DMWLE1	Saturday	09-05-16 6:41	24-04-16 21:31	24-Apr-16	09-05-16 6:42	4975	Android	66	jtanlpf	Jawbreaker	4748	06-05-15 9:29	740.3304776	6	6	1	6
DMWLE1	Saturday	09-05-16 6:41	24-04-16 21:31	24-Apr-16	09-05-16 6:42	4975	Android	66	jpgzoch	Jawbreaker	4748	09-05-16 18:53	740.3304776	6	6	1	6
DMWLE1	Saturday	09-05-16 6:41	24-04-16 21:31	24-Apr-16	09-05-16 6:42	4975	Android	87	jtanlpf	Jawbreaker	4748	06-05-15 9:29	740.3304776	6	6	1	6
DMWLE1	Saturday	09-05-16 6:41	24-04-16 21:31	24-Apr-16	09-05-16 6:42	4975	Android	87	jpgzoch	Jawbreaker	4748	09-05-16 18:53	740.3304776	6	6	1	6
DMWLE1	Saturday	06-03-16 20:53	13-03-16 18:36	13-Mar-16	06-03-16 20:53	4487	Android	105	liignoo	Jawbreaker	4004	07-03-16 0:46	318.7379184	6	6	1	6
DMWLE1	Saturday	06-03-16 20:53	13-03-16 18:36	13-Mar-16	06-03-16 20:53	4487	Android	105	xtqfjjk	Jawbreaker	4004	27-11-16 10:50	318.7379184	6	6	1	6
DMWLE1	Saturday	22-03-14 2:09	05-02-17 7:40	05-Feb-17	17-09-16 16:18	3468	Android	110	pccrmnq	Jawbreaker	13157	17-02-16 19:44	233.5412959	6	6	1	6
DMWLE1	Saturday	22-03-14 2:09	05-02-17 7:40	05-Feb-17	17-09-16 16:18	3468	Android	110	jqscwlx	Jawbreaker	13157	17-09-16 22:54	233.5412959	6	6	1	6
DMWLE1	Saturday	06-03-16 20:53	13-03-16 18:36	13-Mar-16	06-03-16 20:53	4487	Android	117	liignoo	Jawbreaker	4004	07-03-16 0:46	318.7379184	6	6	1	6
DMWLE1	Saturday	06-03-16 20:53	13-03-16 18:36	13-Mar-16	06-03-16 20:53	4487	Android	117	xtqfjjk	Jawbreaker	4004	27-11-16 10:50	318.7379184	6	6	1	6
DMWLE1	Saturday	22-03-14 2:09	05-02-17 7:40	05-Feb-17	17-09-16 16:18	3468	Android	120	pccrmnq	Jawbreaker	13157	17-02-16 19:44	233.5412959	6	6	1	6
DMWLE1	Saturday	22-03-14 2:09	05-02-17 7:40	05-Feb-17	17-09-16 16:18	3468	Android	120	jqscwlx	Jawbreaker	13157	17-09-16 22:54	233.5412959	6	6	1	6
DMWLE1	Saturday	06-03-16 20:53	25-09-16 10:44	25-Sep-16	06-03-16 20:53	4487	Android	126	liignoo	Jawbreaker	8441	07-03-16 0:46	409.5006683	6	6	1	6
DMWLE1	Saturday	06-03-16 20:53	25-09-16 10:44	25-Sep-16	06-03-16 20:53	4487	Android	126	xtqfjjk	Jawbreaker	8441	27-11-16 10:50	409.5006683	6	6	1	6
DMWLE1	Saturday	22-03-14 2:09	14-08-16 6:46	14-Aug-16	17-09-16 16:18	3468	Android	168	pccrmnq	Jawbreaker	7283	17-02-16 19:44	1041.145347	6	6	1	6
DMWLE1	Saturday	22-03-14 2:09	14-08-16 6:46	14-Aug-16	17-09-16 16:18	3468	Android	168	jqscwlx	Jawbreaker	7283	17-09-16 22:54	1041.145347	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	15-01-17 0:33	15-Jan-17	29-11-14 7:36	1961	Android	4	kxkhimm	Jawbreaker	12291	30-05-14 7:28	1057.12732	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	15-01-17 0:33	15-Jan-17	29-11-14 7:36	1961	Android	4	fnqruxf	Jawbreaker	12291	29-11-14 10:39	1057.12732	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	15-01-17 0:33	15-Jan-17	29-11-14 7:36	1961	Android	38	kxkhimm	Jawbreaker	12291	30-05-14 7:28	1057.12732	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	15-01-17 0:33	15-Jan-17	29-11-14 7:36	1961	Android	38	fnqruxf	Jawbreaker	12291	29-11-14 10:39	1057.12732	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	17-01-16 13:28	17-Jan-16	29-11-14 7:36	1961	Android	49	kxkhimm	Jawbreaker	3167	30-05-14 7:28	189.0267398	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	17-01-16 13:28	17-Jan-16	29-11-14 7:36	1961	Android	49	fnqruxf	Jawbreaker	3167	29-11-14 10:39	189.0267398	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	09-08-15 13:00	09-Aug-15	29-11-14 7:36	1961	Android	51	kxkhimm	Jawbreaker	1616	30-05-14 7:28	1091.297471	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	09-08-15 13:00	09-Aug-15	29-11-14 7:36	1961	Android	51	fnqruxf	Jawbreaker	1616	29-11-14 10:39	1091.297471	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	30-10-16 2:25	30-Oct-16	29-11-14 7:36	1961	Android	51	kxkhimm	Jawbreaker	9499	30-05-14 7:28	1085.993474	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	30-10-16 2:25	30-Oct-16	29-11-14 7:36	1961	Android	51	fnqruxf	Jawbreaker	9499	29-11-14 10:39	1085.993474	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	17-01-16 13:28	17-Jan-16	29-11-14 7:36	1961	Android	60	kxkhimm	Jawbreaker	3167	30-05-14 7:28	189.0267398	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	17-01-16 13:28	17-Jan-16	29-11-14 7:36	1961	Android	60	fnqruxf	Jawbreaker	3167	29-11-14 10:39	189.0267398	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	30-10-16 2:25	30-Oct-16	29-11-14 7:36	1961	Android	76	kxkhimm	Jawbreaker	9499	30-05-14 7:28	1085.993474	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	30-10-16 2:25	30-Oct-16	29-11-14 7:36	1961	Android	76	fnqruxf	Jawbreaker	9499	29-11-14 10:39	1085.993474	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	09-08-15 13:00	09-Aug-15	29-11-14 7:36	1961	Android	88	kxkhimm	Jawbreaker	1616	30-05-14 7:28	1091.297471	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	09-08-15 13:00	09-Aug-15	29-11-14 7:36	1961	Android	88	fnqruxf	Jawbreaker	1616	29-11-14 10:39	1091.297471	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	30-10-16 2:25	30-Oct-16	29-11-14 7:36	1961	Android	98	kxkhimm	Jawbreaker	9499	30-05-14 7:28	1085.993474	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	30-10-16 2:25	30-Oct-16	29-11-14 7:36	1961	Android	98	fnqruxf	Jawbreaker	9499	29-11-14 10:39	1085.993474	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	30-10-16 2:25	30-Oct-16	29-11-14 7:36	1961	Android	99	kxkhimm	Jawbreaker	9499	30-05-14 7:28	1085.993474	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	30-10-16 2:25	30-Oct-16	29-11-14 7:36	1961	Android	99	fnqruxf	Jawbreaker	9499	29-11-14 10:39	1085.993474	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	30-10-16 2:25	30-Oct-16	29-11-14 7:36	1961	Android	101	kxkhimm	Jawbreaker	9499	30-05-14 7:28	1085.993474	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	30-10-16 2:25	30-Oct-16	29-11-14 7:36	1961	Android	101	fnqruxf	Jawbreaker	9499	29-11-14 10:39	1085.993474	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	17-01-16 13:28	17-Jan-16	29-11-14 7:36	1961	Android	110	kxkhimm	Jawbreaker	3167	30-05-14 7:28	189.0267398	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	17-01-16 13:28	17-Jan-16	29-11-14 7:36	1961	Android	110	fnqruxf	Jawbreaker	3167	29-11-14 10:39	189.0267398	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	02-11-14 0:38	02-Nov-14	29-11-14 7:36	1961	Android	128	kxkhimm	Jawbreaker	326	30-05-14 7:28	1075.607336	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	02-11-14 0:38	02-Nov-14	29-11-14 7:36	1961	Android	128	fnqruxf	Jawbreaker	326	29-11-14 10:39	1075.607336	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	05-04-15 8:09	05-Apr-15	29-11-14 7:36	1961	Android	134	kxkhimm	Jawbreaker	821	30-05-14 7:28	1041.565275	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	05-04-15 8:09	05-Apr-15	29-11-14 7:36	1961	Android	134	fnqruxf	Jawbreaker	821	29-11-14 10:39	1041.565275	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	29-01-17 16:19	29-Jan-17	29-11-14 7:36	1961	Android	135	kxkhimm	Jawbreaker	12838	30-05-14 7:28	1067.950569	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	29-01-17 16:19	29-Jan-17	29-11-14 7:36	1961	Android	135	fnqruxf	Jawbreaker	12838	29-11-14 10:39	1067.950569	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	05-04-15 8:09	05-Apr-15	29-11-14 7:36	1961	Android	138	kxkhimm	Jawbreaker	821	30-05-14 7:28	1041.565275	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	05-04-15 8:09	05-Apr-15	29-11-14 7:36	1961	Android	138	fnqruxf	Jawbreaker	821	29-11-14 10:39	1041.565275	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	02-11-14 0:38	02-Nov-14	29-11-14 7:36	1961	Android	171	kxkhimm	Jawbreaker	326	30-05-14 7:28	1075.607336	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	02-11-14 0:38	02-Nov-14	29-11-14 7:36	1961	Android	171	fnqruxf	Jawbreaker	326	29-11-14 10:39	1075.607336	6	6	1	6
WL07ZB	Saturday	23-02-16 3:24	10-04-16 9:41	10-Apr-16	23-02-16 3:24	3625	Android	183	fzmlkgh	Jawbreaker	4503	23-02-16 13:09	444.2468866	6	6	1	6
WL07ZB	Saturday	23-02-16 3:24	10-04-16 9:41	10-Apr-16	23-02-16 3:24	3625	Android	183	qeyjjiy	Jawbreaker	4503	08-06-16 10:33	444.2468866	6	6	1	6
WL07ZB	Saturday	23-02-16 3:24	10-04-16 9:41	10-Apr-16	23-02-16 3:24	3625	Android	183	tmoirmg	Jawbreaker	4503	18-06-16 17:30	444.2468866	6	6	1	6
WL07ZB	Saturday	23-02-16 3:24	10-04-16 9:41	10-Apr-16	23-02-16 3:24	3625	Android	183	wayaxbn	Jawbreaker	4503	02-01-17 2:47	444.2468866	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	02-11-14 0:38	02-Nov-14	29-11-14 7:36	1961	Android	192	kxkhimm	Jawbreaker	326	30-05-14 7:28	1075.607336	6	6	1	6
WL07ZB	Saturday	29-11-14 7:36	02-11-14 0:38	02-Nov-14	29-11-14 7:36	1961	Android	192	fnqruxf	Jawbreaker	326	29-11-14 10:39	1075.607336	6	6	1	6
WL07ZB	Saturday	23-02-16 3:24	10-04-16 9:41	10-Apr-16	23-02-16 3:24	3625	Android	194	fzmlkgh	Jawbreaker	4503	23-02-16 13:09	444.2468866	6	6	1	6
WL07ZB	Saturday	23-02-16 3:24	10-04-16 9:41	10-Apr-16	23-02-16 3:24	3625	Android	194	qeyjjiy	Jawbreaker	4503	08-06-16 10:33	444.2468866	6	6	1	6
WL07ZB	Saturday	23-02-16 3:24	10-04-16 9:41	10-Apr-16	23-02-16 3:24	3625	Android	194	tmoirmg	Jawbreaker	4503	18-06-16 17:30	444.2468866	6	6	1	6
WL07ZB	Saturday	23-02-16 3:24	10-04-16 9:41	10-Apr-16	23-02-16 3:24	3625	Android	194	wayaxbn	Jawbreaker	4503	02-01-17 2:47	444.2468866	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	22-01-17 21:36	22-Jan-17	24-06-16 21:11	1303	Android	1	ahkjril	Jawbreaker	12565	27-01-16 2:38	1183.636765	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	22-01-17 21:36	22-Jan-17	24-06-16 21:11	1303	Android	1	bzobznw	Jawbreaker	12565	25-06-16 9:00	1183.636765	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	22-01-17 21:36	22-Jan-17	24-06-16 21:11	1303	Android	1	rnofsxv	Jawbreaker	12565	03-01-17 19:33	1183.636765	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	64	ahkjril	Jawbreaker	12006	27-01-16 2:38	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	64	bzobznw	Jawbreaker	12006	25-06-16 9:00	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	64	rnofsxv	Jawbreaker	12006	03-01-17 19:33	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	13-11-16 3:59	13-Nov-16	24-06-16 21:11	1303	Android	95	ahkjril	Jawbreaker	9942	27-01-16 2:38	1051.423325	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	13-11-16 3:59	13-Nov-16	24-06-16 21:11	1303	Android	95	bzobznw	Jawbreaker	9942	25-06-16 9:00	1051.423325	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	13-11-16 3:59	13-Nov-16	24-06-16 21:11	1303	Android	95	rnofsxv	Jawbreaker	9942	03-01-17 19:33	1051.423325	6	6	1	6
XUL7TT	Saturday	17-05-15 16:36	13-03-16 18:36	13-Mar-16	06-03-16 20:53	4487	Android	105	liignoo	Jawbreaker	4004	07-03-16 0:46	318.7379184	6	6	1	6
XUL7TT	Saturday	17-05-15 16:36	13-03-16 18:36	13-Mar-16	06-03-16 20:53	4487	Android	105	xtqfjjk	Jawbreaker	4004	27-11-16 10:50	318.7379184	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	105	ahkjril	Jawbreaker	12006	27-01-16 2:38	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	105	bzobznw	Jawbreaker	12006	25-06-16 9:00	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	105	rnofsxv	Jawbreaker	12006	03-01-17 19:33	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	13-11-16 3:59	13-Nov-16	24-06-16 21:11	1303	Android	110	ahkjril	Jawbreaker	9942	27-01-16 2:38	1051.423325	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	13-11-16 3:59	13-Nov-16	24-06-16 21:11	1303	Android	110	bzobznw	Jawbreaker	9942	25-06-16 9:00	1051.423325	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	13-11-16 3:59	13-Nov-16	24-06-16 21:11	1303	Android	110	rnofsxv	Jawbreaker	9942	03-01-17 19:33	1051.423325	6	6	1	6
XUL7TT	Saturday	17-05-15 16:36	13-03-16 18:36	13-Mar-16	06-03-16 20:53	4487	Android	117	liignoo	Jawbreaker	4004	07-03-16 0:46	318.7379184	6	6	1	6
XUL7TT	Saturday	17-05-15 16:36	13-03-16 18:36	13-Mar-16	06-03-16 20:53	4487	Android	117	xtqfjjk	Jawbreaker	4004	27-11-16 10:50	318.7379184	6	6	1	6
XUL7TT	Saturday	17-05-15 16:36	25-09-16 10:44	25-Sep-16	06-03-16 20:53	4487	Android	126	liignoo	Jawbreaker	8441	07-03-16 0:46	409.5006683	6	6	1	6
XUL7TT	Saturday	17-05-15 16:36	25-09-16 10:44	25-Sep-16	06-03-16 20:53	4487	Android	126	xtqfjjk	Jawbreaker	8441	27-11-16 10:50	409.5006683	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	14-08-16 18:22	14-Aug-16	24-06-16 21:11	1303	Android	129	ahkjril	Jawbreaker	7266	27-01-16 2:38	974.5870488	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	14-08-16 18:22	14-Aug-16	24-06-16 21:11	1303	Android	129	bzobznw	Jawbreaker	7266	25-06-16 9:00	974.5870488	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	14-08-16 18:22	14-Aug-16	24-06-16 21:11	1303	Android	129	rnofsxv	Jawbreaker	7266	03-01-17 19:33	974.5870488	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	131	ahkjril	Jawbreaker	12006	27-01-16 2:38	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	131	bzobznw	Jawbreaker	12006	25-06-16 9:00	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	131	rnofsxv	Jawbreaker	12006	03-01-17 19:33	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	22-01-17 21:36	22-Jan-17	24-06-16 21:11	1303	Android	142	ahkjril	Jawbreaker	12565	27-01-16 2:38	1183.636765	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	22-01-17 21:36	22-Jan-17	24-06-16 21:11	1303	Android	142	bzobznw	Jawbreaker	12565	25-06-16 9:00	1183.636765	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	22-01-17 21:36	22-Jan-17	24-06-16 21:11	1303	Android	142	rnofsxv	Jawbreaker	12565	03-01-17 19:33	1183.636765	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	151	ahkjril	Jawbreaker	12006	27-01-16 2:38	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	151	bzobznw	Jawbreaker	12006	25-06-16 9:00	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	08-01-17 19:27	08-Jan-17	24-06-16 21:11	1303	Android	151	rnofsxv	Jawbreaker	12006	03-01-17 19:33	973.3508694	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	14-08-16 18:22	14-Aug-16	24-06-16 21:11	1303	Android	154	ahkjril	Jawbreaker	7266	27-01-16 2:38	974.5870488	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	14-08-16 18:22	14-Aug-16	24-06-16 21:11	1303	Android	154	bzobznw	Jawbreaker	7266	25-06-16 9:00	974.5870488	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	14-08-16 18:22	14-Aug-16	24-06-16 21:11	1303	Android	154	rnofsxv	Jawbreaker	7266	03-01-17 19:33	974.5870488	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	26-06-16 8:02	26-Jun-16	24-06-16 21:11	1303	Android	157	ahkjril	Jawbreaker	6080	27-01-16 2:38	172.4543823	6	6	1	6
XUL7TT	Saturday	17-09-16 4:02	26-06-16 8:02	26-Jun-16	24-06-16 21:11	1303	Android	157	bzobznw	Jawbreaker	6080	25-06-16 9:00	172.4543823	6	6	1	6
