Campaign	Year of Date	Attribution Created On	Created On	Date	Device Created On	Device Id	Device Type	Item Id	Name	Operating System	Sale Id	User Created On	Weekday (group)	Amount	Max Of Weekday	Min of Weekday	Number of Records	Weekday
TTFAQ5	2017	02-12-16 8:46	03-02-17 1:51	03-Feb-17	07-08-16 20:28	2591	Android	162	nirmpvx	Marshmallow	13063	07-08-16 20:57	Thursday	1826.206735	4	4	1	4
TTFAQ5	2017	02-12-16 8:46	03-02-17 1:51	03-Feb-17	07-08-16 20:28	2591	Android	164	nirmpvx	Marshmallow	13063	07-08-16 20:57	Thursday	1826.206735	4	4	1	4
TTFAQ5	2017	02-12-16 8:46	03-02-17 1:51	03-Feb-17	07-08-16 20:28	2591	Android	189	nirmpvx	Marshmallow	13063	07-08-16 20:57	Thursday	1826.206735	4	4	1	4
VR88YD	2017	07-07-15 23:04	13-01-17 3:39	13-Jan-17	10-07-16 18:55	498	Android	54	nuqnqrz	Marshmallow	12204	28-09-16 12:46	Thursday	1743.091842	4	4	1	4
VR88YD	2017	07-07-15 23:04	13-01-17 3:39	13-Jan-17	10-07-16 18:55	498	Android	57	nuqnqrz	Marshmallow	12204	28-09-16 12:46	Thursday	1743.091842	4	4	1	4
6JI9BO	2015	12-02-14 23:00	03-10-15 1:39	03-Oct-15	14-03-15 14:12	438	Android	34	zdulnmt	Jawbreaker	2054	14-03-15 20:25	Friday	309.7846734	5	5	1	5
6JI9BO	2015	12-02-14 23:00	03-10-15 1:39	03-Oct-15	14-03-15 14:12	438	Android	59	zdulnmt	Jawbreaker	2054	14-03-15 20:25	Friday	309.7846734	5	5	1	5
6JI9BO	2016	05-02-15 7:36	16-04-16 7:42	16-Apr-16	07-04-16 11:31	2132	Android	140	wjapnku	Jawbreaker	4601	07-04-16 23:13	Friday	193.153309	5	5	1	5
AEJF2Y	2017	07-06-14 19:23	18-02-17 9:07	18-Feb-17	06-03-16 20:53	4487	Android	39	liignoo	Jawbreaker	13718	07-03-16 0:46	Friday	168.4918198	5	5	1	5
AEJF2Y	2017	07-06-14 19:23	18-02-17 9:07	18-Feb-17	06-03-16 20:53	4487	Android	39	xtqfjjk	Jawbreaker	13718	27-11-16 10:50	Friday	168.4918198	5	5	1	5
AEJF2Y	2017	07-06-14 19:23	18-02-17 9:07	18-Feb-17	06-03-16 20:53	4487	Android	53	liignoo	Jawbreaker	13718	07-03-16 0:46	Friday	168.4918198	5	5	1	5
AEJF2Y	2017	07-06-14 19:23	18-02-17 9:07	18-Feb-17	06-03-16 20:53	4487	Android	53	xtqfjjk	Jawbreaker	13718	27-11-16 10:50	Friday	168.4918198	5	5	1	5
AEJF2Y	2016	04-05-16 18:54	10-12-16 8:35	10-Dec-16	25-08-16 2:06	3577	Android	108	mtkmnfs	Jawbreaker	10930	25-08-16 17:07	Friday	190.8378795	5	5	1	5
AEJF2Y	2016	04-05-16 18:54	10-12-16 8:35	10-Dec-16	25-08-16 2:06	3577	Android	129	mtkmnfs	Jawbreaker	10930	25-08-16 17:07	Friday	190.8378795	5	5	1	5
E35Y1Z	2016	08-07-16 0:43	24-09-16 18:24	24-Sep-16	08-07-16 0:44	2002	Android	99	gfndwsk	Jawbreaker	8395	08-07-16 5:20	Friday	26.28352829	5	5	1	5
E35Y1Z	2016	08-07-16 0:43	24-09-16 18:24	24-Sep-16	08-07-16 0:44	2002	Android	105	gfndwsk	Jawbreaker	8395	08-07-16 5:20	Friday	26.28352829	5	5	1	5
E35Y1Z	2017	08-07-16 0:43	28-01-17 21:57	28-Jan-17	08-07-16 0:44	2002	Android	149	gfndwsk	Jawbreaker	12806	08-07-16 5:20	Friday	19.30792378	5	5	1	5
E35Y1Z	2017	08-07-16 0:43	28-01-17 21:57	28-Jan-17	08-07-16 0:44	2002	Android	150	gfndwsk	Jawbreaker	12806	08-07-16 5:20	Friday	19.30792378	5	5	1	5
E35Y1Z	2017	08-07-16 0:43	28-01-17 21:57	28-Jan-17	08-07-16 0:44	2002	Android	165	gfndwsk	Jawbreaker	12806	08-07-16 5:20	Friday	19.30792378	5	5	1	5
SE5X9U	2016	15-02-15 15:48	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	45	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
SE5X9U	2016	15-02-15 15:48	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	53	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
SE5X9U	2016	15-02-15 15:48	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	59	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
SE5X9U	2016	15-02-15 15:48	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	89	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
SE5X9U	2016	15-02-15 15:48	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	98	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
SE5X9U	2016	15-02-15 15:48	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	105	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
SE5X9U	2016	15-02-15 15:48	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	148	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
SE5X9U	2016	15-02-15 15:48	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	150	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
SE5X9U	2016	15-02-15 15:48	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	159	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
TTFAQ5	2016	16-11-15 23:37	01-10-16 21:15	01-Oct-16	05-07-16 5:22	1490	Android	89	svvjqef	Jawbreaker	8600	05-07-16 14:33	Friday	185.9771555	5	5	1	5
TTFAQ5	2016	16-11-15 23:37	01-10-16 21:15	01-Oct-16	05-07-16 5:22	1490	Android	92	svvjqef	Jawbreaker	8600	05-07-16 14:33	Friday	185.9771555	5	5	1	5
TTFAQ5	2016	16-11-15 23:37	01-10-16 21:15	01-Oct-16	05-07-16 5:22	1490	Android	95	svvjqef	Jawbreaker	8600	05-07-16 14:33	Friday	185.9771555	5	5	1	5
TTFAQ5	2016	16-11-15 23:37	01-10-16 21:15	01-Oct-16	05-07-16 5:22	1490	Android	100	svvjqef	Jawbreaker	8600	05-07-16 14:33	Friday	185.9771555	5	5	1	5
TTFAQ5	2016	16-11-15 23:37	01-10-16 21:15	01-Oct-16	05-07-16 5:22	1490	Android	106	svvjqef	Jawbreaker	8600	05-07-16 14:33	Friday	185.9771555	5	5	1	5
TTFAQ5	2016	25-08-14 15:44	04-06-16 12:23	04-Jun-16	25-08-14 15:44	3446	Android	126	cqgbwpc	Jawbreaker	5563	25-08-14 19:07	Friday	782.6578623	5	5	1	5
TTFAQ5	2015	25-08-14 15:44	29-08-15 5:35	29-Aug-15	25-08-14 15:44	3446	Android	134	cqgbwpc	Jawbreaker	1778	25-08-14 19:07	Friday	687.0706626	5	5	1	5
TTFAQ5	2016	25-08-14 15:44	04-06-16 12:23	04-Jun-16	25-08-14 15:44	3446	Android	138	cqgbwpc	Jawbreaker	5563	25-08-14 19:07	Friday	782.6578623	5	5	1	5
TTFAQ5	2016	25-08-14 15:44	04-06-16 12:23	04-Jun-16	25-08-14 15:44	3446	Android	145	cqgbwpc	Jawbreaker	5563	25-08-14 19:07	Friday	782.6578623	5	5	1	5
TTFAQ5	2016	25-08-14 15:44	04-06-16 12:23	04-Jun-16	25-08-14 15:44	3446	Android	153	cqgbwpc	Jawbreaker	5563	25-08-14 19:07	Friday	782.6578623	5	5	1	5
TTFAQ5	2016	25-08-14 15:44	04-06-16 12:23	04-Jun-16	25-08-14 15:44	3446	Android	172	cqgbwpc	Jawbreaker	5563	25-08-14 19:07	Friday	782.6578623	5	5	1	5
TTFAQ5	2016	25-08-14 15:44	04-06-16 12:23	04-Jun-16	25-08-14 15:44	3446	Android	174	cqgbwpc	Jawbreaker	5563	25-08-14 19:07	Friday	782.6578623	5	5	1	5
TTFAQ5	2016	25-08-14 15:44	04-06-16 12:23	04-Jun-16	25-08-14 15:44	3446	Android	175	cqgbwpc	Jawbreaker	5563	25-08-14 19:07	Friday	782.6578623	5	5	1	5
VR88YD	2016	10-11-15 16:04	08-10-16 4:42	08-Oct-16	10-11-15 16:04	3363	Android	16	uirgmbd	Jawbreaker	8816	10-11-15 22:35	Friday	236.0684287	5	5	1	5
VR88YD	2016	10-11-15 16:04	05-11-16 6:23	05-Nov-16	10-11-15 16:04	3363	Android	31	uirgmbd	Jawbreaker	9685	10-11-15 22:35	Friday	196.1737484	5	5	1	5
VR88YD	2016	10-11-15 16:04	05-11-16 6:23	05-Nov-16	10-11-15 16:04	3363	Android	34	uirgmbd	Jawbreaker	9685	10-11-15 22:35	Friday	196.1737484	5	5	1	5
VR88YD	2016	10-11-15 16:04	08-10-16 4:42	08-Oct-16	10-11-15 16:04	3363	Android	45	uirgmbd	Jawbreaker	8816	10-11-15 22:35	Friday	236.0684287	5	5	1	5
VR88YD	2016	10-11-15 16:04	08-10-16 4:42	08-Oct-16	10-11-15 16:04	3363	Android	46	uirgmbd	Jawbreaker	8816	10-11-15 22:35	Friday	236.0684287	5	5	1	5
VR88YD	2016	10-11-15 16:04	08-10-16 4:42	08-Oct-16	10-11-15 16:04	3363	Android	49	uirgmbd	Jawbreaker	8816	10-11-15 22:35	Friday	236.0684287	5	5	1	5
VR88YD	2016	10-11-15 16:04	08-10-16 4:42	08-Oct-16	10-11-15 16:04	3363	Android	65	uirgmbd	Jawbreaker	8816	10-11-15 22:35	Friday	236.0684287	5	5	1	5
VR88YD	2015	10-11-15 16:04	21-11-15 2:22	21-Nov-15	10-11-15 16:04	3363	Android	87	uirgmbd	Jawbreaker	2503	10-11-15 22:35	Friday	214.7032459	5	5	1	5
VR88YD	2016	10-11-15 16:04	19-03-16 18:23	19-Mar-16	10-11-15 16:04	3363	Android	118	uirgmbd	Jawbreaker	4104	10-11-15 22:35	Friday	197.2841118	5	5	1	5
VR88YD	2016	10-11-15 16:04	22-10-16 0:04	22-Oct-16	10-11-15 16:04	3363	Android	126	uirgmbd	Jawbreaker	9230	10-11-15 22:35	Friday	240.9759885	5	5	1	5
VR88YD	2016	10-11-15 16:04	19-03-16 18:23	19-Mar-16	10-11-15 16:04	3363	Android	130	uirgmbd	Jawbreaker	4104	10-11-15 22:35	Friday	197.2841118	5	5	1	5
VR88YD	2015	10-11-15 16:04	21-11-15 2:22	21-Nov-15	10-11-15 16:04	3363	Android	140	uirgmbd	Jawbreaker	2503	10-11-15 22:35	Friday	214.7032459	5	5	1	5
VR88YD	2016	10-11-15 16:04	22-10-16 0:04	22-Oct-16	10-11-15 16:04	3363	Android	143	uirgmbd	Jawbreaker	9230	10-11-15 22:35	Friday	240.9759885	5	5	1	5
VR88YD	2016	10-11-15 16:04	09-04-16 21:20	09-Apr-16	10-11-15 16:04	3363	Android	172	uirgmbd	Jawbreaker	4477	10-11-15 22:35	Friday	230.161703	5	5	1	5
YUHQJ6	2015	01-11-14 21:09	30-05-15 7:25	30-May-15	01-11-14 21:09	2063	Android	4	kjjhjiv	Jawbreaker	1107	02-11-14 11:42	Friday	80.77596627	5	5	1	5
YUHQJ6	2015	01-11-14 21:09	30-05-15 7:25	30-May-15	01-11-14 21:09	2063	Android	24	kjjhjiv	Jawbreaker	1107	02-11-14 11:42	Friday	80.77596627	5	5	1	5
YUHQJ6	2016	07-11-14 3:24	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	45	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
YUHQJ6	2016	07-11-14 3:24	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	53	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
YUHQJ6	2016	07-11-14 3:24	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	59	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
YUHQJ6	2016	07-11-14 3:24	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	89	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
YUHQJ6	2016	07-11-14 3:24	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	98	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
YUHQJ6	2015	01-11-14 21:09	21-11-15 22:02	21-Nov-15	01-11-14 21:09	2063	Android	105	kjjhjiv	Jawbreaker	2497	02-11-14 11:42	Friday	82.29744429	5	5	1	5
YUHQJ6	2016	07-11-14 3:24	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	105	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
YUHQJ6	2016	07-11-14 3:24	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	148	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
YUHQJ6	2016	07-11-14 3:24	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	150	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
YUHQJ6	2016	07-11-14 3:24	23-07-16 12:54	23-Jul-16	09-03-16 20:32	3004	Android	159	qsmmtpd	Jawbreaker	6729	10-03-16 0:46	Friday	51.09724946	5	5	1	5
15R3D0	2016	23-12-14 9:34	26-11-16 11:44	26-Nov-16	08-01-16 1:41	1402	Android	1	fxokpfe	KitKat	10395	08-01-16 12:49	Friday	136.2039173	5	5	1	5
15R3D0	2016	23-12-14 9:34	26-11-16 11:44	26-Nov-16	08-01-16 1:41	1402	Android	26	fxokpfe	KitKat	10395	08-01-16 12:49	Friday	136.2039173	5	5	1	5
15R3D0	2016	23-12-14 9:34	14-05-16 16:36	14-May-16	08-01-16 1:41	1402	Android	33	fxokpfe	KitKat	5110	08-01-16 12:49	Friday	185.7933053	5	5	1	5
15R3D0	2016	23-12-14 9:34	02-04-16 2:52	02-Apr-16	08-01-16 1:41	1402	Android	66	fxokpfe	KitKat	4337	08-01-16 12:49	Friday	125.1052212	5	5	1	5
15R3D0	2017	03-07-16 12:07	18-02-17 7:19	18-Feb-17	03-07-16 12:07	458	Android	80	icgpzcd	KitKat	13684	03-07-16 12:11	Friday	222.6785294	5	5	1	5
15R3D0	2016	03-07-16 12:07	29-10-16 9:37	29-Oct-16	03-07-16 12:07	458	Android	89	icgpzcd	KitKat	9452	03-07-16 12:11	Friday	251.9527903	5	5	1	5
15R3D0	2016	23-12-14 9:34	02-04-16 2:52	02-Apr-16	08-01-16 1:41	1402	Android	90	fxokpfe	KitKat	4337	08-01-16 12:49	Friday	125.1052212	5	5	1	5
15R3D0	2016	23-12-14 9:34	02-04-16 2:52	02-Apr-16	08-01-16 1:41	1402	Android	105	fxokpfe	KitKat	4337	08-01-16 12:49	Friday	125.1052212	5	5	1	5
15R3D0	2016	23-12-14 9:34	02-04-16 2:52	02-Apr-16	08-01-16 1:41	1402	Android	107	fxokpfe	KitKat	4337	08-01-16 12:49	Friday	125.1052212	5	5	1	5
15R3D0	2016	23-12-14 9:34	02-04-16 2:52	02-Apr-16	08-01-16 1:41	1402	Android	110	fxokpfe	KitKat	4337	08-01-16 12:49	Friday	125.1052212	5	5	1	5
15R3D0	2016	03-07-16 12:07	29-10-16 9:37	29-Oct-16	03-07-16 12:07	458	Android	121	icgpzcd	KitKat	9452	03-07-16 12:11	Friday	251.9527903	5	5	1	5
15R3D0	2016	23-12-14 9:34	02-04-16 2:52	02-Apr-16	08-01-16 1:41	1402	Android	124	fxokpfe	KitKat	4337	08-01-16 12:49	Friday	125.1052212	5	5	1	5
15R3D0	2016	23-12-14 9:34	02-04-16 2:52	02-Apr-16	08-01-16 1:41	1402	Android	126	fxokpfe	KitKat	4337	08-01-16 12:49	Friday	125.1052212	5	5	1	5
15R3D0	2016	23-12-14 9:34	10-09-16 9:16	10-Sep-16	08-01-16 1:41	1402	Android	136	fxokpfe	KitKat	7990	08-01-16 12:49	Friday	129.172729	5	5	1	5
15R3D0	2016	03-07-16 12:07	29-10-16 9:37	29-Oct-16	03-07-16 12:07	458	Android	169	icgpzcd	KitKat	9452	03-07-16 12:11	Friday	251.9527903	5	5	1	5
6JI9BO	2016	29-09-14 10:22	21-05-16 11:33	21-May-16	07-11-15 22:56	4193	Android	4	xmjdepz	KitKat	5259	08-11-15 15:19	Friday	295.1833944	5	5	1	5
6JI9BO	2016	25-12-14 6:14	25-06-16 18:45	25-Jun-16	25-12-14 6:14	2768	Android	11	znzsaex	KitKat	6065	25-12-14 11:10	Friday	932.1081592	5	5	1	5
6JI9BO	2016	25-12-14 6:14	25-06-16 18:45	25-Jun-16	25-12-14 6:14	2768	Android	28	znzsaex	KitKat	6065	25-12-14 11:10	Friday	932.1081592	5	5	1	5
6JI9BO	2016	25-12-14 6:14	25-06-16 18:45	25-Jun-16	25-12-14 6:14	2768	Android	28	znzsaex	KitKat	6065	25-12-14 11:10	Friday	932.1081592	5	5	1	5
6JI9BO	2016	25-12-14 6:14	25-06-16 18:45	25-Jun-16	25-12-14 6:14	2768	Android	30	znzsaex	KitKat	6065	25-12-14 11:10	Friday	932.1081592	5	5	1	5
6JI9BO	2016	29-09-14 10:22	21-05-16 11:33	21-May-16	07-11-15 22:56	4193	Android	34	xmjdepz	KitKat	5259	08-11-15 15:19	Friday	295.1833944	5	5	1	5
6JI9BO	2016	29-09-14 10:22	09-01-16 20:16	09-Jan-16	07-11-15 22:56	4193	Android	42	xmjdepz	KitKat	3072	08-11-15 15:19	Friday	282.7675627	5	5	1	5
6JI9BO	2016	29-09-14 10:22	09-01-16 20:16	09-Jan-16	07-11-15 22:56	4193	Android	44	xmjdepz	KitKat	3072	08-11-15 15:19	Friday	282.7675627	5	5	1	5
6JI9BO	2016	29-09-14 10:22	09-01-16 20:16	09-Jan-16	07-11-15 22:56	4193	Android	47	xmjdepz	KitKat	3072	08-11-15 15:19	Friday	282.7675627	5	5	1	5
6JI9BO	2016	25-12-14 6:14	25-06-16 18:45	25-Jun-16	25-12-14 6:14	2768	Android	52	znzsaex	KitKat	6065	25-12-14 11:10	Friday	932.1081592	5	5	1	5
6JI9BO	2016	25-12-14 6:14	25-06-16 18:45	25-Jun-16	25-12-14 6:14	2768	Android	61	znzsaex	KitKat	6065	25-12-14 11:10	Friday	932.1081592	5	5	1	5
6JI9BO	2016	25-12-14 6:14	25-06-16 18:45	25-Jun-16	25-12-14 6:14	2768	Android	66	znzsaex	KitKat	6065	25-12-14 11:10	Friday	932.1081592	5	5	1	5
6JI9BO	2016	29-09-14 10:22	09-01-16 20:16	09-Jan-16	07-11-15 22:56	4193	Android	67	xmjdepz	KitKat	3072	08-11-15 15:19	Friday	282.7675627	5	5	1	5
6JI9BO	2016	25-12-14 6:14	02-07-16 0:03	02-Jul-16	25-12-14 6:14	2768	Android	68	znzsaex	KitKat	6225	25-12-14 11:10	Friday	905.5346611	5	5	1	5
6JI9BO	2016	29-09-14 10:22	24-12-16 12:44	24-Dec-16	07-11-15 22:56	4193	Android	88	xmjdepz	KitKat	11434	08-11-15 15:19	Friday	275.9737035	5	5	1	5
6JI9BO	2016	25-12-14 6:14	02-07-16 0:03	02-Jul-16	25-12-14 6:14	2768	Android	102	znzsaex	KitKat	6225	25-12-14 11:10	Friday	905.5346611	5	5	1	5
6JI9BO	2016	29-09-14 10:22	24-12-16 12:44	24-Dec-16	07-11-15 22:56	4193	Android	110	xmjdepz	KitKat	11434	08-11-15 15:19	Friday	275.9737035	5	5	1	5
6JI9BO	2016	29-09-14 10:22	24-12-16 12:44	24-Dec-16	07-11-15 22:56	4193	Android	129	xmjdepz	KitKat	11434	08-11-15 15:19	Friday	275.9737035	5	5	1	5
6JI9BO	2016	25-12-14 6:14	02-07-16 0:03	02-Jul-16	25-12-14 6:14	2768	Android	131	znzsaex	KitKat	6225	25-12-14 11:10	Friday	905.5346611	5	5	1	5
6JI9BO	2015	25-12-14 6:14	03-10-15 13:51	03-Oct-15	25-12-14 6:14	2768	Android	134	znzsaex	KitKat	2059	25-12-14 11:10	Friday	964.6150866	5	5	1	5
6JI9BO	2016	25-12-14 6:14	02-07-16 0:03	02-Jul-16	25-12-14 6:14	2768	Android	137	znzsaex	KitKat	6225	25-12-14 11:10	Friday	905.5346611	5	5	1	5
6JI9BO	2016	25-12-14 6:14	02-07-16 0:03	02-Jul-16	25-12-14 6:14	2768	Android	140	znzsaex	KitKat	6225	25-12-14 11:10	Friday	905.5346611	5	5	1	5
6JI9BO	2016	25-12-14 6:14	02-07-16 0:03	02-Jul-16	25-12-14 6:14	2768	Android	142	znzsaex	KitKat	6225	25-12-14 11:10	Friday	905.5346611	5	5	1	5
6JI9BO	2016	25-12-14 6:14	02-07-16 0:03	02-Jul-16	25-12-14 6:14	2768	Android	144	znzsaex	KitKat	6225	25-12-14 11:10	Friday	905.5346611	5	5	1	5
6JI9BO	2016	29-09-14 10:22	24-12-16 12:44	24-Dec-16	07-11-15 22:56	4193	Android	144	xmjdepz	KitKat	11434	08-11-15 15:19	Friday	275.9737035	5	5	1	5
6JI9BO	2016	25-12-14 6:14	18-06-16 7:10	18-Jun-16	25-12-14 6:14	2768	Android	163	znzsaex	KitKat	5902	25-12-14 11:10	Friday	963.657788	5	5	1	5
6JI9BO	2016	25-12-14 6:14	02-07-16 0:03	02-Jul-16	25-12-14 6:14	2768	Android	175	znzsaex	KitKat	6225	25-12-14 11:10	Friday	905.5346611	5	5	1	5
6JI9BO	2016	25-12-14 6:14	18-06-16 7:10	18-Jun-16	25-12-14 6:14	2768	Android	178	znzsaex	KitKat	5902	25-12-14 11:10	Friday	963.657788	5	5	1	5
6JI9BO	2015	25-12-14 6:14	03-01-15 17:40	03-Jan-15	25-12-14 6:14	2768	Android	179	znzsaex	KitKat	498	25-12-14 11:10	Friday	931.4797036	5	5	1	5
6JI9BO	2016	25-12-14 6:14	18-06-16 7:10	18-Jun-16	25-12-14 6:14	2768	Android	180	znzsaex	KitKat	5902	25-12-14 11:10	Friday	963.657788	5	5	1	5
6JI9BO	2016	25-12-14 6:14	18-06-16 7:10	18-Jun-16	25-12-14 6:14	2768	Android	181	znzsaex	KitKat	5902	25-12-14 11:10	Friday	963.657788	5	5	1	5
6JI9BO	2015	29-09-14 10:22	21-11-15 22:09	21-Nov-15	07-11-15 22:56	4193	Android	182	xmjdepz	KitKat	2504	08-11-15 15:19	Friday	332.245204	5	5	1	5
6JI9BO	2016	25-12-14 6:14	18-06-16 7:10	18-Jun-16	25-12-14 6:14	2768	Android	183	znzsaex	KitKat	5902	25-12-14 11:10	Friday	963.657788	5	5	1	5
6JI9BO	2016	25-12-14 6:14	18-06-16 7:10	18-Jun-16	25-12-14 6:14	2768	Android	188	znzsaex	KitKat	5902	25-12-14 11:10	Friday	963.657788	5	5	1	5
6JI9BO	2016	25-12-14 6:14	18-06-16 7:10	18-Jun-16	25-12-14 6:14	2768	Android	190	znzsaex	KitKat	5902	25-12-14 11:10	Friday	963.657788	5	5	1	5
6JI9BO	2016	25-12-14 6:14	18-06-16 7:10	18-Jun-16	25-12-14 6:14	2768	Android	194	znzsaex	KitKat	5902	25-12-14 11:10	Friday	963.657788	5	5	1	5
6JI9BO	2016	25-12-14 6:14	18-06-16 7:10	18-Jun-16	25-12-14 6:14	2768	Android	194	znzsaex	KitKat	5902	25-12-14 11:10	Friday	963.657788	5	5	1	5
6JI9BO	2015	29-09-14 10:22	21-11-15 22:09	21-Nov-15	07-11-15 22:56	4193	Android	198	xmjdepz	KitKat	2504	08-11-15 15:19	Friday	332.245204	5	5	1	5
E35Y1Z	2016	17-10-15 22:45	13-02-16 16:38	13-Feb-16	17-10-15 22:45	3540	Android	104	oddaaxl	KitKat	3548	18-10-15 1:06	Friday	501.7035128	5	5	1	5
E35Y1Z	2016	17-10-15 22:45	13-02-16 16:38	13-Feb-16	17-10-15 22:45	3540	Android	125	oddaaxl	KitKat	3548	18-10-15 1:06	Friday	501.7035128	5	5	1	5
E35Y1Z	2015	17-10-15 22:45	26-12-15 4:09	26-Dec-15	17-10-15 22:45	3540	Android	152	oddaaxl	KitKat	2879	18-10-15 1:06	Friday	444.1802512	5	5	1	5
E35Y1Z	2015	17-10-15 22:45	26-12-15 4:09	26-Dec-15	17-10-15 22:45	3540	Android	172	oddaaxl	KitKat	2879	18-10-15 1:06	Friday	444.1802512	5	5	1	5
RVHAGO	2016	29-09-14 4:10	10-09-16 9:35	10-Sep-16	17-03-16 5:41	3583	Android	117	ipevmot	KitKat	8008	05-05-16 2:50	Friday	76.64282352	5	5	1	5
RVHAGO	2017	15-10-14 17:04	07-01-17 4:04	07-Jan-17	07-02-16 8:23	4609	Android	134	ifqrchw	KitKat	11992	07-02-16 21:31	Friday	801.8612266	5	5	1	5
RVHAGO	2017	15-10-14 17:04	07-01-17 4:04	07-Jan-17	07-02-16 8:23	4609	Android	145	ifqrchw	KitKat	11992	07-02-16 21:31	Friday	801.8612266	5	5	1	5
SE5X9U	2016	05-12-15 23:19	14-05-16 0:51	14-May-16	11-02-16 20:30	4460	Android	139	rjskgek	KitKat	5119	12-02-16 8:16	Friday	1164.59249	5	5	1	5
SE5X9U	2015	01-07-15 13:21	19-09-15 5:04	19-Sep-15	01-07-15 13:21	3762	Android	180	ybipsaw	KitKat	1947	01-07-15 23:12	Friday	281.2595515	5	5	1	5
SE5X9U	2015	01-07-15 13:21	19-09-15 5:04	19-Sep-15	01-07-15 13:21	3762	Android	183	ybipsaw	KitKat	1947	01-07-15 23:12	Friday	281.2595515	5	5	1	5
SE5X9U	2016	05-12-15 23:19	14-05-16 0:51	14-May-16	11-02-16 20:30	4460	Android	190	rjskgek	KitKat	5119	12-02-16 8:16	Friday	1164.59249	5	5	1	5
VR88YD	2016	02-11-16 0:29	19-11-16 17:32	19-Nov-16	02-11-16 0:30	3635	Android	85	ilgyxom	KitKat	10165	02-11-16 4:10	Friday	629.9784168	5	5	1	5
VR88YD	2016	02-11-16 0:29	19-11-16 17:32	19-Nov-16	02-11-16 0:30	3635	Android	85	ilgyxom	KitKat	10165	02-11-16 4:10	Friday	629.9784168	5	5	1	5
VR88YD	2016	02-11-16 0:29	31-12-16 8:26	31-Dec-16	02-11-16 0:30	3635	Android	119	ilgyxom	KitKat	11707	02-11-16 4:10	Friday	633.7845401	5	5	1	5
6JI9BO	2016	25-09-16 13:09	16-04-16 7:51	16-Apr-16	25-09-16 13:09	2517	Android	87	alyjyeb	Lollipop	4602	09-01-16 21:11	Friday	495.7486565	5	5	1	5
6JI9BO	2016	25-09-16 13:09	16-04-16 7:51	16-Apr-16	25-09-16 13:09	2517	Android	87	kmytfce	Lollipop	4602	25-09-16 17:46	Friday	495.7486565	5	5	1	5
6JI9BO	2016	25-09-16 13:09	16-04-16 7:51	16-Apr-16	25-09-16 13:09	2517	Android	91	alyjyeb	Lollipop	4602	09-01-16 21:11	Friday	495.7486565	5	5	1	5
6JI9BO	2016	25-09-16 13:09	16-04-16 7:51	16-Apr-16	25-09-16 13:09	2517	Android	91	kmytfce	Lollipop	4602	25-09-16 17:46	Friday	495.7486565	5	5	1	5
